NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
4,242900,7,10,1,1,2,0.01,2,0.01,2,2,0.0,[2, 0, 3, 1],
4,460600,0,10,1,2,2,0.01,2,0.01,2,3,4.0,[2, 0, 3, 1],
4,59700,0,10,1,2,2,0.01,2,0.01,2,3,4.0,[2, 0, 3, 1],
4,403600,5,10,1,2,2,0.01,2,0.01,2,3,4.0,[2, 0, 3, 1],
4,27300,0,10,1,2,2,0.01,2,0.01,2,3,4.0,[2, 0, 3, 1],
4,616700,15,10,1,2,2,0.01,2,0.01,2,3,4.0,[2, 0, 3, 1],
4,432800,0,10,1,2,2,0.01,2,0.01,2,5,10.0,[2, 0, 3, 1],
4,71500,0,10,1,2,2,0.01,2,0.01,2,5,10.0,[2, 0, 3, 1],
4,415000,5,10,1,2,2,0.01,2,0.01,2,5,10.0,[2, 0, 3, 1],
4,25900,0,10,1,2,2,0.01,2,0.01,2,5,10.0,[2, 0, 3, 1],
4,1383800,39,10,1,2,2,0.01,2,0.01,2,5,10.0,[2, 0, 3, 1],
4,473900,0,10,1,2,2,0.01,2,0.01,2,6,1.0,[2, 0, 3, 1],
4,84600,0,10,1,2,2,0.01,2,0.01,2,6,1.0,[2, 0, 3, 1],
4,4063400,113,10,1,2,2,0.01,2,0.01,2,6,1.0,[2, 0, 3, 1],
4,1923200,78,10,1,2,2,0.01,2,0.01,2,6,1.0,[2, 0, 3, 1],
4,36100,0,10,1,2,2,0.01,2,0.01,2,6,1.0,[2, 0, 3, 1],
