NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
6,1678200,125,10,1,1,2,0.01,2,0.01,2,1,0.0,[1, 3, 5, 0, 2, 4],
6,10990100,499,10,1,1,2,0.01,2,0.01,2,2,0.0,[4, 2, 0, 5, 3, 1],
6,489500,85,10,1,1,2,0.01,2,0.01,2,2,0.0,[2, 5, 1, 4, 0, 3],
6,2140900,354,10,1,1,2,0.01,2,0.01,2,2,0.0,[4, 2, 0, 5, 3, 1],
6,1940600,292,10,1,1,2,0.01,2,0.01,2,2,0.0,[4, 2, 0, 5, 3, 1],
6,10926300,583,10,1,2,2,0.01,2,0.01,2,3,6.0,[1, 3, 5, 0, 2, 4],
6,1099500,93,10,1,2,2,0.01,2,0.01,2,3,6.0,[3, 0, 4, 1, 5, 2],
6,5171100,714,10,1,2,2,0.01,2,0.01,2,3,6.0,[2, 5, 1, 4, 0, 3],
6,30000,0,10,1,2,2,0.01,2,0.01,2,3,6.0,[1, 3, 5, 0, 2, 4],
6,5215900,167,10,1,2,2,0.01,2,0.01,2,5,21.0,[2, 5, 1, 4, 0, 3],
6,3023000,174,10,1,2,2,0.01,2,0.01,2,5,21.0,[2, 5, 1, 4, 0, 3],
6,8206500,571,10,1,2,2,0.01,2,0.01,2,5,21.0,[1, 3, 5, 0, 2, 4],
6,98300,5,10,1,2,2,0.01,2,0.01,2,5,21.0,[1, 3, 5, 0, 2, 4],
6,3531700,273,10,1,2,2,0.01,2,0.01,2,5,21.0,[4, 2, 0, 5, 3, 1],
6,6583100,215,10,1,2,2,0.01,2,0.01,2,6,1.0,[2, 5, 1, 4, 2, 0],
6,8247900,493,10,1,2,2,0.01,2,0.01,2,6,1.0,[2, 5, 1, 2, 4, 0],
6,3304600,419,10,1,2,2,0.01,2,0.01,2,6,1.0,[4, 2, 0, 5, 3, 1],
6,890900,81,10,1,2,2,0.01,2,0.01,2,6,1.0,[4, 2, 0, 5, 3, 1],
6,7083000,369,10,1,1,2,0.01,3,0.01,1,1,0.0,[3, 0, 4, 1, 5, 2],
6,2062200,278,10,1,1,2,0.01,3,0.01,1,1,0.0,[1, 3, 5, 0, 2, 4],
6,430400,65,10,1,1,2,0.01,3,0.01,1,1,0.0,[3, 0, 4, 1, 5, 2],
6,1184000,179,10,1,1,2,0.01,3,0.01,1,1,0.0,[4, 2, 0, 5, 3, 1],
6,5463200,160,10,1,1,2,0.01,3,0.01,1,2,0.0,[4, 2, 0, 5, 3, 1],
6,1097700,70,10,1,1,2,0.01,3,0.01,1,2,0.0,[3, 0, 4, 1, 5, 2],
6,2935600,198,10,1,1,2,0.01,3,0.01,1,2,0.0,[1, 3, 5, 0, 2, 4],
6,600100,38,10,1,1,2,0.01,3,0.01,1,2,0.0,[3, 0, 4, 1, 5, 2],
6,1616000,13,10,1,2,2,0.01,3,0.01,1,3,6.0,[1, 3, 5, 0, 2, 4],
6,8608400,529,10,1,2,2,0.01,3,0.01,1,3,6.0,[2, 5, 1, 4, 0, 3],
6,562700,27,10,1,2,2,0.01,3,0.01,1,3,6.0,[1, 3, 5, 0, 2, 4],
6,9947400,820,10,1,2,2,0.01,3,0.01,1,3,6.0,[1, 3, 5, 0, 2, 4],
6,28300,0,10,1,2,2,0.01,3,0.01,1,3,6.0,[1, 3, 5, 0, 2, 4],
6,1113800,9,10,1,2,2,0.01,3,0.01,1,5,21.0,[2, 5, 1, 4, 0, 3],
6,1153600,30,10,1,2,2,0.01,3,0.01,1,5,21.0,[4, 2, 0, 5, 3, 1],
6,6183900,857,10,1,2,2,0.01,3,0.01,1,5,21.0,[3, 0, 4, 1, 5, 2],
6,244600,41,10,1,2,2,0.01,3,0.01,1,5,21.0,[4, 2, 0, 5, 3, 1],
6,1754900,292,10,1,2,2,0.01,3,0.01,1,6,1.0,[4, 2, 0, 5, 3, 1],
6,1174600,166,10,1,2,2,0.01,3,0.01,1,6,1.0,[3, 0, 4, 1, 5, 2],
6,1994600,336,10,1,2,2,0.01,3,0.01,1,6,1.0,[4, 2, 0, 5, 3, 1],
6,8818500,369,10,1,1,2,0.01,3,0.01,2,1,0.0,[3, 0, 4, 1, 5, 2],
6,2057800,278,10,1,1,2,0.01,3,0.01,2,1,0.0,[1, 3, 5, 0, 2, 4],
6,430800,65,10,1,1,2,0.01,3,0.01,2,1,0.0,[3, 0, 4, 1, 5, 2],
6,1709500,179,10,1,1,2,0.01,3,0.01,2,1,0.0,[4, 2, 0, 5, 3, 1],
6,4541400,160,10,1,1,2,0.01,3,0.01,2,2,0.0,[4, 2, 0, 5, 3, 1],
6,1130000,70,10,1,1,2,0.01,3,0.01,2,2,0.0,[3, 0, 4, 1, 5, 2],
6,2854800,198,10,1,1,2,0.01,3,0.01,2,2,0.0,[1, 3, 5, 0, 2, 4],
6,671500,38,10,1,1,2,0.01,3,0.01,2,2,0.0,[3, 0, 4, 1, 5, 2],
6,1604200,13,10,1,2,2,0.01,3,0.01,2,3,6.0,[1, 3, 5, 0, 2, 4],
6,11179000,529,10,1,2,2,0.01,3,0.01,2,3,6.0,[2, 5, 1, 4, 0, 3],
6,511600,27,10,1,2,2,0.01,3,0.01,2,3,6.0,[1, 3, 5, 0, 2, 4],
6,9575900,820,10,1,2,2,0.01,3,0.01,2,3,6.0,[1, 3, 5, 0, 2, 4],
6,29500,0,10,1,2,2,0.01,3,0.01,2,3,6.0,[1, 3, 5, 0, 2, 4],
6,1732600,9,10,1,2,2,0.01,3,0.01,2,5,21.0,[2, 5, 1, 4, 0, 3],
6,2044500,30,10,1,2,2,0.01,3,0.01,2,5,21.0,[4, 2, 0, 5, 3, 1],
6,9799400,857,10,1,2,2,0.01,3,0.01,2,5,21.0,[3, 0, 4, 1, 5, 2],
6,439800,41,10,1,2,2,0.01,3,0.01,2,5,21.0,[4, 2, 0, 5, 3, 1],
6,13467600,591,10,1,2,2,0.01,3,0.01,2,6,1.0,[4, 2, 0, 5, 0, 1],
6,67200,1,10,1,2,2,0.01,3,0.01,2,6,1.0,[1, 3, 5, 0, 2, 4],
6,1727500,78,10,1,2,2,0.01,3,0.01,2,6,1.0,[4, 2, 0, 5, 3, 1],
6,1499900,116,10,1,2,2,0.01,3,0.01,2,6,1.0,[3, 0, 4, 1, 5, 2],
6,5614600,466,10,1,2,2,0.01,3,0.01,2,6,1.0,[2, 5, 1, 4, 0, 3],
6,6020100,469,10,1,1,2,0.01,5,0.01,1,1,0.0,[1, 3, 5, 0, 2, 4],
6,3149900,260,10,1,1,2,0.01,5,0.01,1,1,0.0,[2, 5, 1, 4, 0, 3],
6,816000,95,10,1,1,2,0.01,5,0.01,1,1,0.0,[3, 0, 4, 1, 5, 2],
6,3078700,512,10,1,1,2,0.01,5,0.01,1,1,0.0,[1, 3, 5, 0, 2, 4],
6,3068400,96,10,1,1,2,0.01,5,0.01,1,2,0.0,[2, 5, 1, 4, 0, 3],
6,61500,0,10,1,1,2,0.01,5,0.01,1,2,0.0,[4, 2, 0, 5, 3, 1],
6,1878900,136,10,1,1,2,0.01,5,0.01,1,2,0.0,[1, 3, 5, 0, 2, 4],
6,1102700,90,10,1,1,2,0.01,5,0.01,1,2,0.0,[3, 0, 4, 1, 5, 2],
6,738600,4,10,1,2,2,0.01,5,0.01,1,3,6.0,[2, 5, 1, 4, 0, 3],
6,809500,107,10,1,2,2,0.01,5,0.01,1,3,6.0,[1, 3, 5, 0, 2, 4],
6,493600,63,10,1,2,2,0.01,5,0.01,1,3,6.0,[2, 5, 1, 4, 0, 3],
6,1313700,173,10,1,2,2,0.01,5,0.01,1,3,6.0,[2, 5, 1, 4, 0, 3],
6,3641200,157,10,1,2,2,0.01,5,0.01,1,5,21.0,[4, 2, 0, 5, 3, 1],
6,34300,0,10,1,2,2,0.01,5,0.01,1,5,21.0,[2, 5, 1, 4, 0, 3],
6,1631000,81,10,1,2,2,0.01,5,0.01,1,5,21.0,[2, 5, 1, 4, 0, 3],
6,52000,7,10,1,2,2,0.01,5,0.01,1,5,21.0,[4, 2, 0, 5, 3, 1],
6,35700,0,10,1,2,2,0.01,5,0.01,1,6,1.0,[3, 0, 4, 1, 5, 2],
6,2254200,438,10,1,2,2,0.01,5,0.01,1,6,1.0,[2, 5, 1, 4, 0, 3],
6,1337400,155,10,1,2,2,0.01,5,0.01,1,6,1.0,[4, 2, 0, 5, 3, 1],
6,10671600,469,10,1,1,2,0.01,5,0.01,2,1,0.0,[1, 3, 5, 0, 2, 4],
6,5051000,260,10,1,1,2,0.01,5,0.01,2,1,0.0,[2, 5, 1, 4, 0, 3],
6,1554700,95,10,1,1,2,0.01,5,0.01,2,1,0.0,[3, 0, 4, 1, 5, 2],
6,4388500,512,10,1,1,2,0.01,5,0.01,2,1,0.0,[1, 3, 5, 0, 2, 4],
6,4310600,96,10,1,1,2,0.01,5,0.01,2,2,0.0,[2, 5, 1, 4, 0, 3],
6,33500,0,10,1,1,2,0.01,5,0.01,2,2,0.0,[4, 2, 0, 5, 3, 1],
6,2587600,136,10,1,1,2,0.01,5,0.01,2,2,0.0,[1, 3, 5, 0, 2, 4],
6,1058000,90,10,1,1,2,0.01,5,0.01,2,2,0.0,[3, 0, 4, 1, 5, 2],
6,749500,4,10,1,2,2,0.01,5,0.01,2,3,6.0,[2, 5, 1, 4, 0, 3],
6,1292900,107,10,1,2,2,0.01,5,0.01,2,3,6.0,[1, 3, 5, 0, 2, 4],
6,577900,63,10,1,2,2,0.01,5,0.01,2,3,6.0,[2, 5, 1, 4, 0, 3],
6,1446800,173,10,1,2,2,0.01,5,0.01,2,3,6.0,[2, 5, 1, 4, 0, 3],
6,5274400,157,10,1,2,2,0.01,5,0.01,2,5,21.0,[4, 2, 0, 5, 3, 1],
6,28900,0,10,1,2,2,0.01,5,0.01,2,5,21.0,[2, 5, 1, 4, 0, 3],
6,1481000,81,10,1,2,2,0.01,5,0.01,2,5,21.0,[2, 5, 1, 4, 0, 3],
6,106500,7,10,1,2,2,0.01,5,0.01,2,5,21.0,[4, 2, 0, 5, 3, 1],
6,55700,0,10,1,2,2,0.01,5,0.01,2,6,1.0,[3, 0, 4, 1, 5, 2],
6,2605500,438,10,1,2,2,0.01,5,0.01,2,6,1.0,[2, 5, 1, 4, 0, 3],
6,1537400,155,10,1,2,2,0.01,5,0.01,2,6,1.0,[4, 2, 0, 5, 3, 1],
6,50500,0,10,1,1,2,0.01,6,0.01,1,1,0.0,[2, 5, 1, 4, 0, 3],
6,33700,0,10,1,1,2,0.01,6,0.01,1,1,0.0,[2, 5, 1, 4, 0, 3],
